time,ax,ay,az,atotal
12.919,-0.08,0.02,-0.15,0.17
12.929,-0.08,0.04,-0.12,0.15
12.939,-0.07,0.02,-0.07,0.11
12.949,-0.05,0.02,-0.02,0.06
12.959,-0.06,0.00,0.04,0.07
12.969,-0.05,-0.06,0.07,0.11
12.979,-0.07,-0.07,0.03,0.11
12.989,-0.06,-0.04,-0.01,0.07
12.999,-0.08,-0.00,-0.07,0.10
13.009,-0.16,-0.01,-0.12,0.20
13.019,-0.20,-0.05,-0.10,0.23
13.029,-0.19,-0.08,-0.03,0.20
13.039,-0.14,-0.10,-0.00,0.17
13.049,-0.09,-0.12,-0.03,0.15
13.059,-0.03,-0.11,-0.04,0.12
13.069,-0.02,-0.08,-0.03,0.09
13.079,-0.06,-0.04,0.02,0.08
13.089,-0.10,-0.05,0.06,0.12
13.099,-0.15,-0.03,0.05,0.16
13.109,-0.21,0.01,0.02,0.21
13.119,-0.20,0.05,-0.01,0.20
13.129,-0.13,0.07,-0.04,0.15
13.139,-0.12,0.06,-0.02,0.13
13.149,-0.11,0.05,0.00,0.12
13.159,-0.10,0.03,0.02,0.11
13.169,-0.05,0.04,0.04,0.07
13.179,-0.05,0.04,0.07,0.09
13.189,-0.08,0.05,0.12,0.16
13.199,-0.04,0.04,0.14,0.15
13.209,0.02,0.04,0.11,0.12
13.219,0.03,0.03,0.07,0.08
13.229,0.02,0.01,0.04,0.04
13.239,-0.00,0.04,-0.01,0.04
13.249,-0.04,0.06,-0.05,0.09
13.259,-0.06,0.04,-0.11,0.14
13.269,-0.09,-0.01,-0.13,0.16
13.279,-0.11,-0.01,-0.13,0.17
13.289,-0.14,0.01,-0.11,0.17
13.299,-0.17,-0.02,-0.07,0.19
13.309,-0.21,-0.00,-0.06,0.22
13.319,-0.21,0.03,-0.07,0.22
13.329,-0.18,0.05,-0.06,0.19
13.339,-0.17,0.03,-0.07,0.19
13.349,-0.14,0.01,-0.03,0.15
13.359,-0.11,0.01,0.02,0.11
13.369,-0.07,-0.00,0.06,0.09
13.379,-0.07,0.00,0.11,0.13
13.389,-0.06,0.00,0.08,0.10
13.399,-0.05,0.01,0.01,0.06
13.409,-0.06,0.04,-0.04,0.09
13.419,-0.02,0.04,-0.09,0.10
13.429,-0.01,0.03,-0.07,0.07
13.439,-0.03,0.01,-0.06,0.07
13.449,-0.05,-0.01,-0.01,0.05
13.459,-0.08,-0.00,0.05,0.10
13.469,-0.09,0.03,0.04,0.11
13.479,-0.15,0.04,0.03,0.16
13.490,-0.19,0.05,0.02,0.19
13.499,-0.17,0.07,-0.01,0.19
13.509,-0.14,0.07,-0.03,0.17
13.519,-0.13,0.07,-0.03,0.15
13.530,-0.13,0.06,-0.04,0.15
13.539,-0.15,0.04,-0.06,0.17
13.549,-0.13,0.04,-0.08,0.16
13.560,-0.11,0.03,-0.07,0.14
13.569,-0.10,0.05,-0.07,0.13
13.579,-0.08,0.03,-0.07,0.11
13.589,-0.03,0.02,-0.05,0.06
13.599,-0.05,-0.01,-0.03,0.06
13.609,-0.07,-0.01,-0.01,0.07
13.620,-0.10,-0.02,0.01,0.10
13.629,-0.10,-0.03,0.05,0.11
13.639,-0.10,-0.04,0.07,0.13
13.650,-0.13,-0.03,0.06,0.15
13.659,-0.15,-0.02,0.04,0.15
13.669,-0.16,-0.05,-0.02,0.17
13.679,-0.12,-0.02,-0.09,0.15
13.690,-0.06,-0.03,-0.15,0.17
13.700,-0.07,-0.02,-0.18,0.19
13.709,-0.10,-0.03,-0.17,0.20
13.720,-0.10,-0.00,-0.12,0.16
13.729,-0.09,0.01,-0.09,0.13
13.740,-0.09,0.03,-0.07,0.12
13.750,-0.13,0.02,-0.07,0.15
13.760,-0.10,0.02,-0.06,0.12
13.770,-0.12,0.04,-0.09,0.15
13.780,-0.16,0.03,-0.12,0.21
13.790,-0.18,0.03,-0.09,0.20
13.800,-0.21,0.01,-0.05,0.22
13.810,-0.18,-0.01,0.02,0.19
13.820,-0.12,-0.01,0.02,0.12
13.830,-0.03,-0.03,-0.03,0.05
13.840,0.01,-0.04,-0.02,0.05
13.850,0.09,-0.03,0.01,0.09
13.860,0.10,0.01,0.04,0.11
13.870,0.07,0.02,0.07,0.10
13.880,0.00,0.03,0.07,0.08
13.890,-0.09,0.07,0.05,0.12
13.900,-0.12,0.10,0.01,0.16
13.910,-0.17,0.10,-0.01,0.20
13.920,-0.22,0.11,-0.02,0.24
13.930,-0.24,0.11,-0.01,0.26
13.940,-0.21,0.12,-0.01,0.24
13.950,-0.15,0.10,0.01,0.19
13.960,-0.12,0.06,0.01,0.13
13.970,-0.08,0.03,0.01,0.09
13.980,0.03,0.01,-0.03,0.04
13.990,0.05,-0.01,-0.04,0.06
14.000,0.01,-0.03,0.00,0.03
14.010,-0.04,-0.03,0.02,0.05
14.020,-0.13,-0.01,0.00,0.13
14.030,-0.19,0.01,-0.05,0.20
14.040,-0.25,0.01,-0.11,0.27
14.050,-0.21,-0.00,-0.12,0.24
14.060,-0.14,-0.00,-0.11,0.18
14.070,-0.08,0.03,-0.12,0.15
14.080,-0.06,0.03,-0.09,0.11
14.090,-0.04,-0.04,-0.05,0.08
14.100,-0.03,-0.04,-0.03,0.06
14.110,-0.07,-0.02,-0.02,0.08
14.120,-0.11,-0.02,-0.02,0.11
14.130,-0.16,-0.04,-0.02,0.16
14.140,-0.14,-0.02,-0.02,0.14
14.150,-0.10,0.00,-0.02,0.10
14.160,-0.10,-0.03,0.01,0.11
14.170,-0.13,-0.03,0.03,0.14
14.180,-0.11,-0.01,-0.01,0.11
14.190,-0.08,0.02,-0.09,0.12
14.200,-0.11,0.01,-0.17,0.20
14.210,-0.13,-0.00,-0.15,0.20
14.220,-0.11,0.00,-0.12,0.17
14.230,-0.09,-0.01,-0.05,0.10
14.240,-0.04,-0.04,0.05,0.07
14.250,-0.02,-0.02,0.07,0.08
14.260,-0.04,0.01,0.12,0.12
14.270,-0.08,0.03,0.11,0.13
14.280,-0.09,0.04,0.04,0.10
14.290,-0.05,0.05,0.02,0.07
14.300,-0.03,0.04,-0.00,0.05
14.310,-0.09,0.04,-0.02,0.10
14.320,-0.07,0.06,-0.07,0.11
14.330,-0.07,0.08,-0.08,0.13
14.340,-0.15,0.09,-0.06,0.19
14.350,-0.15,0.11,-0.05,0.19
14.360,-0.14,0.10,-0.04,0.18
14.370,-0.13,0.09,-0.05,0.17
14.380,-0.12,0.09,-0.06,0.17
14.390,-0.11,0.08,-0.07,0.15
14.400,-0.11,0.06,-0.05,0.14
14.410,-0.16,0.05,-0.03,0.17
14.420,-0.14,0.02,-0.01,0.15
14.430,-0.11,0.01,-0.02,0.11
14.440,-0.08,-0.01,-0.01,0.09
14.450,-0.07,-0.00,-0.01,0.07
14.460,-0.09,0.00,-0.03,0.09
14.470,-0.09,0.00,-0.01,0.09
14.480,-0.11,0.02,-0.03,0.12
14.490,-0.14,0.04,-0.03,0.15
14.500,-0.16,0.02,-0.01,0.17
14.510,-0.13,0.02,0.03,0.13
14.520,-0.06,0.01,0.03,0.07
14.530,-0.04,0.04,-0.03,0.06
14.540,-0.03,0.07,-0.10,0.12
14.550,-0.12,0.04,-0.09,0.15
14.560,-0.19,0.02,-0.03,0.20
14.570,-0.22,-0.03,0.06,0.23
14.580,-0.16,-0.08,0.02,0.18
14.590,-0.10,-0.07,-0.05,0.13
14.600,-0.01,-0.08,-0.10,0.13
14.610,-0.02,-0.10,-0.10,0.14
14.620,0.00,-0.09,-0.03,0.10
14.630,-0.04,-0.07,-0.01,0.08
14.640,-0.11,-0.03,-0.01,0.11
14.650,-0.17,-0.00,-0.06,0.18
14.660,-0.21,0.00,-0.10,0.23
14.670,-0.19,0.03,-0.12,0.22
14.680,-0.13,0.06,-0.11,0.18
14.690,-0.09,0.05,-0.05,0.12
14.700,-0.07,0.04,0.04,0.09
14.710,-0.10,0.04,0.10,0.14
14.720,-0.10,0.05,0.06,0.13
14.730,-0.11,0.03,0.04,0.12
14.740,-0.13,0.01,0.10,0.16
14.750,-0.13,-0.01,0.13,0.19
14.760,-0.09,0.01,0.12,0.14
14.770,-0.06,0.01,0.06,0.09
14.780,-0.08,0.01,0.03,0.09
14.790,-0.12,-0.00,-0.01,0.12
14.800,-0.12,-0.01,-0.04,0.13
14.810,-0.13,-0.00,-0.01,0.13
14.820,-0.14,-0.02,0.00,0.14
14.830,-0.11,0.00,0.01,0.11
14.840,-0.12,0.00,-0.00,0.12
14.850,-0.15,-0.01,-0.02,0.15
14.860,-0.11,0.02,-0.03,0.12
14.870,-0.13,0.01,-0.07,0.14
14.880,-0.16,-0.00,-0.06,0.17
14.890,-0.15,-0.00,-0.03,0.16
14.900,-0.13,0.03,-0.01,0.13
14.910,-0.12,0.04,-0.02,0.13
14.920,-0.10,0.03,0.01,0.11
14.930,-0.10,-0.00,0.04,0.11
14.940,-0.08,-0.02,0.05,0.10
14.950,-0.05,-0.03,-0.00,0.06
14.960,-0.06,-0.03,-0.02,0.07
14.970,-0.04,-0.03,-0.04,0.07
14.980,-0.03,-0.05,-0.05,0.08
14.990,-0.07,-0.06,-0.03,0.10
15.000,-0.08,-0.07,-0.02,0.11
15.010,-0.08,-0.06,-0.02,0.10
15.020,-0.06,-0.06,-0.01,0.08
15.030,-0.09,-0.06,-0.01,0.11
15.041,-0.13,-0.04,0.01,0.13
15.050,-0.08,-0.00,-0.00,0.08
15.060,-0.09,0.01,-0.00,0.09
15.070,-0.14,0.01,0.02,0.14
15.081,-0.14,0.01,0.03,0.14
15.090,-0.13,0.04,-0.01,0.13
15.100,-0.12,0.02,-0.05,0.13
15.111,-0.09,0.04,-0.07,0.12
15.120,-0.09,0.03,-0.02,0.09
15.130,-0.09,0.02,0.02,0.10
15.141,-0.11,0.01,0.00,0.12
15.150,-0.12,0.01,0.02,0.12
15.161,-0.11,0.00,0.01,0.11
15.170,-0.13,0.02,-0.02,0.13
15.181,-0.09,0.00,-0.04,0.10
15.191,-0.06,0.02,-0.02,0.07
15.201,-0.08,0.03,-0.00,0.08
15.210,-0.07,-0.00,0.01,0.07
15.221,-0.07,0.03,-0.00,0.08
15.230,-0.08,0.03,-0.02,0.09
15.241,-0.12,0.03,-0.06,0.13
15.251,-0.08,0.05,-0.10,0.14
15.261,-0.06,0.05,-0.13,0.15
15.270,-0.07,0.05,-0.06,0.11
15.281,-0.07,0.04,0.01,0.08
15.291,-0.07,0.03,0.01,0.08
15.301,-0.08,0.03,-0.05,0.10
15.311,-0.08,0.03,-0.09,0.12
15.321,-0.16,0.02,-0.10,0.20
15.331,-0.18,-0.01,-0.10,0.20
15.341,-0.19,-0.02,-0.02,0.19
15.351,-0.13,-0.05,0.02,0.14
15.361,-0.10,-0.04,-0.01,0.11
15.371,-0.04,-0.02,-0.01,0.05
15.381,-0.01,-0.01,-0.03,0.04
15.391,-0.02,-0.01,-0.04,0.05
15.401,-0.05,0.01,-0.01,0.05
15.411,-0.12,0.02,-0.03,0.13
15.421,-0.17,0.03,-0.06,0.18
15.431,-0.21,0.05,-0.06,0.22
15.441,-0.21,0.06,-0.05,0.23
15.451,-0.22,0.05,-0.04,0.23
15.461,-0.16,0.04,0.02,0.17
15.471,-0.11,0.05,0.04,0.13
15.481,-0.08,0.04,0.01,0.09
15.491,-0.04,0.01,0.03,0.05
15.501,-0.03,-0.02,0.02,0.04
15.511,-0.02,-0.03,0.00,0.03
15.521,-0.04,-0.04,0.02,0.06
15.531,-0.04,-0.03,0.01,0.05
15.541,-0.04,-0.03,0.01,0.05
15.551,-0.03,-0.04,-0.00,0.05
15.561,-0.07,-0.03,-0.01,0.08
15.571,-0.09,-0.01,-0.04,0.10
15.581,-0.07,-0.04,-0.06,0.10
15.591,-0.14,-0.03,-0.06,0.16
15.601,-0.16,-0.02,-0.06,0.17
15.611,-0.17,-0.03,-0.05,0.18
15.621,-0.18,-0.01,-0.03,0.18
15.631,-0.18,-0.02,0.01,0.18
15.641,-0.17,-0.02,0.03,0.18
15.651,-0.16,-0.01,0.03,0.17
15.661,-0.12,-0.01,0.00,0.12
15.671,-0.10,-0.00,0.02,0.10
15.681,-0.11,0.01,0.03,0.11
15.691,-0.07,0.03,0.03,0.08
15.701,-0.07,0.03,-0.00,0.07
15.711,-0.06,0.02,0.00,0.06
15.721,-0.05,0.01,0.01,0.05
15.731,-0.08,-0.01,0.01,0.08
15.741,-0.13,-0.00,0.00,0.13
15.751,-0.13,0.01,-0.01,0.13
15.761,-0.10,-0.00,-0.01,0.10
15.771,-0.09,-0.00,0.03,0.10
15.781,-0.05,-0.01,0.02,0.05
15.791,-0.06,-0.01,-0.00,0.06
15.801,-0.04,-0.01,0.03,0.05
15.811,-0.02,0.01,0.02,0.03
15.821,-0.07,0.03,-0.00,0.07
15.831,-0.10,0.02,-0.01,0.10
15.841,-0.14,0.03,0.01,0.15
15.851,-0.14,0.05,0.01,0.15
15.861,-0.15,0.05,0.01,0.16
15.871,-0.16,0.03,0.03,0.17
15.881,-0.11,0.06,-0.04,0.13
15.891,-0.09,0.07,-0.07,0.13
15.901,-0.09,0.04,-0.07,0.12
15.911,-0.04,0.04,-0.08,0.10
15.921,-0.05,0.03,-0.08,0.10
15.931,-0.10,0.04,-0.07,0.13
15.941,-0.14,0.02,-0.05,0.15
15.951,-0.12,0.00,-0.00,0.12
15.961,-0.16,-0.01,0.07,0.18
15.971,-0.17,-0.03,0.10,0.20
15.981,-0.16,-0.03,0.08,0.18
15.990,-0.13,-0.02,0.06,0.14
16.000,-0.10,-0.02,0.00,0.10
16.010,-0.10,-0.02,-0.04,0.11
16.020,-0.09,-0.01,-0.09,0.13
16.030,-0.06,0.01,-0.10,0.11
16.040,-0.05,-0.02,-0.05,0.07
16.050,-0.05,-0.02,-0.00,0.05
16.060,-0.03,-0.02,0.01,0.04
16.070,-0.03,0.01,-0.01,0.03
16.080,-0.05,0.01,-0.04,0.07
16.090,-0.09,-0.00,-0.05,0.10
16.100,-0.14,-0.01,0.02,0.15
16.110,-0.21,0.02,0.02,0.21
16.120,-0.23,0.02,-0.04,0.24
16.130,-0.20,0.04,-0.13,0.24
16.140,-0.23,0.06,-0.16,0.29
16.150,-0.19,0.02,-0.14,0.24
16.160,-0.12,-0.02,-0.04,0.13
16.170,-0.03,-0.02,0.03,0.05
16.180,0.05,-0.03,0.07,0.09
16.190,0.08,-0.04,0.08,0.12
16.200,0.08,-0.02,0.08,0.12
16.210,0.04,-0.01,0.09,0.10
16.220,-0.07,0.00,0.10,0.12
16.230,-0.13,0.03,0.07,0.15
16.240,-0.17,0.04,0.02,0.18
16.250,-0.19,0.04,-0.00,0.20
16.260,-0.17,0.04,-0.03,0.18
16.270,-0.15,0.03,-0.06,0.16
16.280,-0.15,0.05,-0.06,0.17
16.290,-0.14,0.05,-0.09,0.17
16.300,-0.11,0.01,-0.06,0.13
16.310,-0.08,-0.01,-0.04,0.09
16.320,-0.06,-0.04,0.01,0.08
16.330,-0.06,-0.06,0.05,0.10
16.340,-0.03,-0.06,0.08,0.11
16.350,-0.00,-0.06,0.09,0.11
16.361,-0.02,-0.03,0.08,0.09
16.371,-0.07,-0.02,0.01,0.08
16.381,-0.10,-0.01,-0.02,0.10
16.391,-0.11,-0.02,-0.05,0.13
16.402,-0.13,-0.01,-0.04,0.14
16.411,-0.14,-0.03,-0.04,0.14
16.421,-0.12,-0.01,-0.08,0.14
16.431,-0.10,-0.01,-0.11,0.15
16.441,-0.13,-0.01,-0.08,0.15
16.451,-0.11,-0.02,-0.06,0.12
16.461,-0.10,-0.04,-0.02,0.11
16.471,-0.14,-0.01,0.01,0.14
16.481,-0.15,-0.01,0.03,0.15
16.491,-0.16,0.00,-0.01,0.16
16.501,-0.14,0.04,-0.03,0.15
16.512,-0.11,0.05,-0.07,0.14
16.521,-0.09,0.06,-0.11,0.15
16.532,-0.04,0.04,-0.10,0.11
16.542,-0.04,0.05,-0.09,0.11
16.551,0.01,0.06,-0.05,0.08
16.561,-0.09,0.04,0.11,0.14
16.572,-0.15,-0.01,0.14,0.20
16.581,-0.12,0.01,0.07,0.14
16.592,-0.10,0.02,0.02,0.11
16.602,-0.08,0.02,-0.07,0.11
16.612,-0.06,0.02,-0.07,0.09
16.622,-0.05,-0.01,-0.03,0.06
16.632,-0.08,-0.02,-0.03,0.08
16.642,-0.11,-0.00,-0.05,0.12
16.652,-0.16,-0.00,-0.08,0.18
16.662,-0.16,-0.01,-0.05,0.17
16.672,-0.15,-0.02,-0.05,0.16
16.682,-0.12,-0.02,-0.02,0.12
16.692,-0.10,-0.04,-0.01,0.11
16.702,-0.07,-0.03,-0.01,0.08
16.712,-0.05,-0.00,-0.02,0.06
16.722,-0.06,0.02,-0.04,0.08
16.732,-0.06,0.03,-0.04,0.08
16.742,-0.09,0.04,-0.00,0.09
16.752,-0.10,0.03,0.01,0.11
16.762,-0.12,0.03,0.05,0.14
16.772,-0.13,0.04,0.08,0.16
16.782,-0.11,0.02,0.06,0.13
16.792,-0.11,0.03,0.01,0.11
16.802,-0.06,0.03,-0.05,0.09
16.812,-0.08,0.04,-0.09,0.12
16.822,-0.11,-0.00,-0.13,0.17
16.832,-0.11,0.02,-0.15,0.19
16.842,-0.14,0.01,-0.14,0.20
16.852,-0.18,-0.01,-0.11,0.21
16.862,-0.15,-0.01,-0.10,0.18
16.872,-0.14,-0.03,-0.09,0.17
16.882,-0.14,-0.03,-0.05,0.15
16.892,-0.14,-0.01,-0.03,0.14
16.902,-0.05,-0.00,-0.07,0.09
16.912,-0.03,0.01,-0.14,0.14
16.922,-0.05,0.01,-0.12,0.13
16.932,-0.09,0.00,-0.04,0.10
16.942,-0.14,-0.00,0.00,0.14
16.952,-0.18,-0.00,-0.00,0.18
16.962,-0.22,0.01,-0.03,0.23
16.972,-0.18,0.05,-0.03,0.19
16.982,-0.15,0.02,0.01,0.16
16.992,-0.14,-0.02,0.07,0.16
17.002,-0.06,-0.07,0.08,0.12
17.012,0.03,-0.07,0.04,0.09
17.022,0.09,-0.05,-0.05,0.11
17.032,0.08,-0.06,-0.04,0.11
17.042,0.02,-0.05,-0.00,0.05
17.052,-0.03,-0.04,0.05,0.07
17.062,-0.11,-0.01,0.04,0.11
17.072,-0.18,0.02,-0.02,0.18
17.082,-0.23,0.04,-0.09,0.25
17.092,-0.27,0.06,-0.12,0.30
17.102,-0.27,0.07,-0.12,0.30
17.112,-0.27,0.07,-0.10,0.30
17.122,-0.25,0.06,-0.05,0.26
17.132,-0.18,0.05,-0.01,0.18
17.142,-0.13,0.03,0.01,0.14
17.152,-0.10,0.01,0.02,0.10
17.162,-0.07,-0.00,0.03,0.08
17.172,-0.03,-0.01,0.04,0.05
17.182,0.01,-0.00,-0.00,0.01
17.192,-0.02,-0.01,-0.02,0.03
17.202,-0.04,0.00,-0.01,0.04
17.212,-0.08,0.04,-0.02,0.09
17.222,-0.12,0.03,-0.03,0.13
17.232,-0.17,0.01,-0.02,0.17
17.242,-0.18,0.03,-0.01,0.18
17.252,-0.16,0.03,-0.00,0.16
17.262,-0.12,0.02,0.01,0.12
17.272,-0.09,0.02,-0.01,0.09
17.282,-0.07,0.02,-0.01,0.08
17.292,-0.06,-0.00,0.01,0.07
17.302,-0.08,-0.01,0.02,0.08
17.312,-0.11,-0.01,0.00,0.11
17.322,-0.09,-0.01,0.02,0.10
17.332,-0.06,-0.02,0.03,0.08
17.342,-0.07,-0.02,0.04,0.08
17.352,-0.10,-0.03,0.06,0.12
17.362,-0.13,-0.03,0.08,0.16
17.372,-0.11,0.00,0.05,0.12
17.382,-0.13,0.01,0.01,0.14
17.392,-0.15,-0.04,0.00,0.15
17.402,-0.10,-0.02,-0.01,0.11
17.412,-0.08,-0.00,0.03,0.08
17.422,-0.03,-0.03,0.05,0.07
17.432,-0.04,-0.05,0.03,0.07
17.442,-0.02,-0.03,0.05,0.06
17.452,-0.03,0.01,0.03,0.05
17.462,-0.10,0.01,-0.00,0.10
17.472,-0.11,0.01,0.01,0.12
17.482,-0.13,0.00,-0.01,0.13
17.492,-0.14,-0.01,-0.02,0.14
17.502,-0.13,0.02,-0.04,0.14
17.512,-0.12,0.02,-0.03,0.13
17.522,-0.11,0.02,-0.03,0.12
17.532,-0.11,0.01,-0.08,0.14
17.542,-0.08,0.02,-0.10,0.13
17.552,-0.09,0.02,-0.08,0.12
17.562,-0.12,0.03,-0.06,0.14
17.572,-0.14,0.01,0.01,0.14
17.582,-0.17,0.02,0.03,0.17
17.592,-0.18,0.01,0.04,0.18
17.602,-0.16,0.00,0.02,0.16
17.612,-0.13,-0.00,-0.02,0.13
17.622,-0.06,0.01,-0.03,0.07
17.632,-0.03,0.01,-0.02,0.03
17.642,-0.01,-0.01,-0.05,0.05
17.652,0.00,0.01,-0.06,0.06
17.662,0.02,-0.01,-0.07,0.07
17.672,-0.05,-0.02,-0.05,0.08
17.682,-0.10,-0.03,-0.02,0.10
17.692,-0.13,-0.00,0.01,0.13
17.702,-0.19,0.03,0.01,0.19
17.712,-0.17,0.03,0.01,0.17
17.722,-0.12,0.01,0.02,0.12
17.732,-0.11,0.02,0.05,0.12
17.742,-0.07,0.04,0.03,0.09
17.752,-0.05,0.05,-0.05,0.09
17.762,-0.08,0.07,-0.14,0.17
17.772,-0.13,0.07,-0.18,0.24
17.782,-0.16,0.04,-0.13,0.21
17.792,-0.18,-0.00,-0.04,0.19
17.802,-0.16,-0.05,0.03,0.17
17.812,-0.11,-0.05,0.02,0.13
17.822,-0.05,-0.05,-0.00,0.07
17.832,-0.02,-0.06,-0.01,0.06
17.842,-0.03,-0.05,-0.01,0.06
17.852,-0.03,-0.03,-0.01,0.05
17.862,-0.12,-0.00,-0.03,0.12
17.872,-0.16,0.03,-0.07,0.18
17.882,-0.20,0.03,-0.06,0.21
17.893,-0.17,0.06,-0.06,0.19
17.902,-0.18,0.08,-0.05,0.21
17.913,-0.17,0.07,-0.03,0.18
17.923,-0.12,0.04,-0.01,0.13
17.932,-0.07,0.04,0.02,0.08
17.942,-0.03,0.02,0.05,0.06
17.952,-0.01,0.01,0.06,0.06
17.963,-0.03,-0.02,0.07,0.08
17.972,-0.01,-0.01,0.07,0.07
17.982,-0.01,-0.01,0.05,0.06
17.992,-0.01,0.00,0.02,0.02
18.002,-0.04,-0.00,-0.03,0.05
18.012,-0.10,0.01,-0.07,0.12
18.022,-0.15,-0.00,-0.09,0.17
18.033,-0.21,-0.03,-0.05,0.21
18.043,-0.20,-0.04,-0.05,0.21
18.053,-0.19,-0.04,-0.06,0.20
18.063,-0.15,-0.05,-0.09,0.18
18.073,-0.10,-0.06,-0.14,0.18
18.082,-0.04,-0.06,-0.19,0.21
18.093,-0.05,-0.07,-0.14,0.17
18.103,-0.06,-0.09,-0.10,0.14
18.112,-0.08,-0.08,-0.07,0.13
18.123,-0.12,-0.04,-0.03,0.13
18.133,-0.14,-0.03,0.01,0.15
18.143,-0.11,-0.03,-0.01,0.12
18.153,-0.06,-0.02,-0.02,0.06
18.163,-0.07,-0.02,-0.05,0.09
18.173,-0.08,-0.02,-0.04,0.09
18.183,-0.03,-0.04,-0.02,0.05
18.193,-0.03,-0.01,-0.01,0.03
18.203,-0.06,-0.01,-0.00,0.06
18.213,-0.05,-0.02,-0.01,0.05
18.223,-0.05,-0.01,-0.00,0.05
18.233,-0.06,0.01,-0.02,0.07
18.243,-0.10,-0.00,-0.02,0.10
18.253,-0.11,0.03,0.01,0.11
18.263,-0.11,0.03,0.03,0.12
18.273,-0.10,0.05,0.02,0.12
18.283,-0.11,0.04,0.01,0.12
18.293,-0.10,0.05,0.00,0.11
18.303,-0.10,0.06,-0.02,0.12
18.313,-0.09,0.05,-0.04,0.11
18.323,-0.04,0.03,-0.05,0.07
18.333,-0.05,0.03,-0.04,0.07
18.343,-0.09,0.04,-0.06,0.11
18.353,-0.09,0.04,-0.07,0.12
18.363,-0.07,0.03,-0.09,0.12
18.373,-0.11,0.03,-0.05,0.13
18.383,-0.11,0.01,-0.04,0.12
18.393,-0.11,0.01,-0.05,0.12
18.403,-0.09,0.00,-0.01,0.10
18.413,-0.10,-0.01,0.01,0.10
18.423,-0.10,-0.01,-0.00,0.10
18.433,-0.11,-0.01,-0.03,0.11
18.443,-0.09,-0.00,-0.06,0.11
18.453,-0.09,0.01,-0.06,0.11
18.463,-0.09,0.00,-0.04,0.10
18.473,-0.06,0.00,-0.02,0.06
18.483,-0.06,0.02,-0.00,0.06
18.493,-0.06,0.04,-0.03,0.07
18.503,-0.08,0.03,-0.05,0.10
18.513,-0.12,0.02,-0.03,0.12
18.523,-0.14,0.02,0.01,0.14
18.533,-0.14,0.02,0.03,0.15
18.543,-0.13,0.03,-0.02,0.14
18.553,-0.14,0.02,-0.10,0.17
18.563,-0.12,0.03,-0.17,0.21
18.573,-0.13,0.03,-0.19,0.23
18.583,-0.20,0.01,-0.15,0.25
18.593,-0.15,-0.04,-0.14,0.20
18.603,-0.10,-0.06,-0.12,0.17
18.613,-0.04,-0.08,-0.12,0.15
18.623,0.05,-0.08,-0.05,0.11
18.633,0.05,-0.08,0.03,0.10
18.643,0.01,-0.06,0.09,0.11
18.653,-0.06,-0.02,0.11,0.13
18.663,-0.12,0.01,0.05,0.13
18.673,-0.15,0.03,0.00,0.15
18.683,-0.18,0.05,-0.03,0.19
18.693,-0.21,0.08,-0.04,0.23
18.703,-0.20,0.05,-0.05,0.21
18.713,-0.16,0.06,-0.04,0.18
18.723,-0.10,0.06,-0.07,0.14
18.733,-0.07,0.04,-0.06,0.10
18.743,-0.04,0.01,-0.01,0.04
18.753,0.00,-0.01,0.05,0.05
18.763,-0.05,-0.05,0.11,0.13
18.773,-0.09,-0.05,0.12,0.16
18.783,-0.08,-0.04,0.09,0.13
18.793,-0.08,-0.03,0.01,0.09
18.803,-0.11,-0.02,-0.05,0.12
18.813,-0.14,0.00,-0.10,0.17
18.823,-0.13,0.01,-0.12,0.18
18.833,-0.07,0.01,-0.13,0.15
18.843,-0.06,0.02,-0.14,0.16
18.853,-0.10,0.03,-0.09,0.14
18.863,-0.12,0.03,-0.02,0.13
18.873,-0.11,0.04,0.03,0.12
18.883,-0.10,0.01,0.05,0.11
18.893,-0.11,-0.01,0.10,0.15
18.903,-0.12,-0.02,0.08,0.14
18.913,-0.10,-0.00,0.06,0.12
18.923,-0.09,0.00,0.02,0.09
18.933,-0.10,-0.03,-0.03,0.10
18.943,-0.12,-0.02,-0.04,0.13
18.953,-0.14,-0.01,-0.09,0.17
18.963,-0.14,-0.02,-0.10,0.18
18.973,-0.15,-0.03,-0.09,0.18
18.983,-0.12,-0.01,-0.09,0.15
18.993,-0.10,-0.02,-0.08,0.13
19.003,-0.12,-0.04,-0.01,0.13
19.013,-0.10,-0.03,-0.00,0.11
19.023,-0.12,-0.01,-0.02,0.12
19.033,-0.11,-0.01,-0.02,0.11
19.043,-0.08,0.00,-0.03,0.08
19.053,-0.06,0.02,-0.02,0.07
19.063,-0.06,0.03,0.00,0.07
19.073,-0.08,0.04,0.01,0.09
19.083,-0.09,0.04,0.02,0.10
19.093,-0.12,0.05,0.01,0.13
19.103,-0.14,0.06,-0.02,0.15
19.113,-0.13,0.05,-0.03,0.15
19.123,-0.11,0.02,-0.05,0.13
19.133,-0.11,0.03,-0.06,0.13
19.143,-0.09,0.01,-0.02,0.09
19.153,-0.10,-0.01,0.00,0.10
19.163,-0.11,-0.01,0.03,0.12
19.173,-0.16,0.00,0.05,0.17
19.183,-0.15,0.01,0.05,0.16
19.193,-0.12,0.02,-0.01,0.12
19.203,-0.12,0.01,-0.01,0.12
19.213,-0.11,-0.00,-0.04,0.11
19.223,-0.12,-0.00,-0.05,0.13
19.233,-0.13,-0.01,-0.05,0.14
19.243,-0.09,-0.04,-0.06,0.12
19.253,-0.07,-0.03,-0.05,0.09
